"original_disk_num";"patch_disk_num";"i_disks_script_disk";"script_num";"original_basic_line";"patch_basic_line";"original_string_num";"patch_string_num";"japanese_text";"patch_source_text";"english_text";"disk_mapping_status";"match_status";"match_method";"match_reason";"linked_original_key";"linked_patch_key"
"disk46";"disk46";"disk46";"NO27";"1730";"1730";"39";"39";"マ−チンが話す。";"マ－チンが話す。";"Martin spoke.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/1730/39";"disk46/NO27/1730/39"
"disk46";"disk46";"disk46";"NO27";"1760";"1760";"40";"40";"デビッドが話す。";"デビッドが話す。";"David spoke.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk46/NO27/1760/40";"disk46/NO27/1760/40"
"disk46";"disk46";"disk46";"NO27";"1780";"1780";"41";"41";"マ−チンが話す。";"マ－チンが話す。";"Martin spoke.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/1780/41";"disk46/NO27/1780/41"
"disk46";"disk46";"disk46";"NO27";"1800";"1800";"42";"42";"アランが話す。";"アランが話す。";"Alan spoke.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk46/NO27/1800/42";"disk46/NO27/1800/42"
"disk46";"disk46";"disk46";"NO27";"1820";"1820";"43";"43";"マ−チン「コンサ−トは明日の夜だし、今日の予定はどうする」";"マ－チン「コンサ－トは明日の夜だし、今日の予定はどうする」";"Martin: The concert is tomorrow night. What do we do today?";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/1820/43";"disk46/NO27/1820/43"
"disk46";"disk46";"disk46";"NO27";"1830";"1830";"44";"44";"アンドリュ−「ロ−マを見物するのは、コンサ−トの翌日にしろと言われてるし、ホテルの近くをぶらついても、ファンがいて、のんびり歩けやしねえ・・・」";"アンドリュ－「ロ－マを見物するのは、コンサ－トの翌日にしろと言われてるし、ホテルの近くをぶらついても、ファンがいて、のんびり歩けやしねえ・・・」";"Andrew: They told me we can't visit Rome until after the concert because of all the fans in the area. We can't even walk around the hotel.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/1830/44";"disk46/NO27/1830/44"
"disk46";"disk46";"disk46";"NO27";"1840";"1840";"45";"45";"アラン「デビッドの熱演で、音楽界の見る目が違ってきたようだ。スシャ−ナがホテルの前のファンを集団化しないように、ガ−ドマンを雇って整理していた。ホテルにいるしかないよ」";"アラン「デビッドの熱演で、音楽界の見る目が違ってきたようだ。スシャ－ナがホテルの前のファンを集団化しないように、ガ－ドマンを雇って整理していた。ホテルにいるしかないよ」";"Alan: David rocked the music world with his last performance. Susanna had to hire extra bodyguards to keep our fans from gathering in front of the hotel. We'll just have to stay inside for the time being.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/1840/45";"disk46/NO27/1840/45"
"disk46";"disk46";"disk46";"NO27";"1850";"1850";"46";"46";"アンドリュ−「くそ！　俺達は若いんだぜ。休養なんかいらねえのに、スシャ−ナは少し堅すぎるよ」";"アンドリュ－「くそ！　俺達は若いんだぜ。休養なんかいらねえのに、スシャ－ナは少し堅すぎるよ」";"Andrew: This is bullshit. Susanna's being a worrywart. We're young! We don't need to rest THIS much!";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/1850/46";"disk46/NO27/1850/46"
"disk46";"disk46";"disk46";"NO27";"1860";"1860";"47";"47";"マ−チン「だったら、どこかでスタジオを借りて新曲の音合わせをしようよ。ロンドンでの最後のコンサ−トの時に新曲発表をしたいんだ」";"マ－チン「だったら、どこかでスタジオを借りて新曲の音合わせをしようよ。ロンドンでの最後のコンサ－トの時に新曲発表をしたいんだ」";"Martin: Then why don't we rent a studio and practice the new song? I'd like to announce it at our last concert, in London.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/1860/47";"disk46/NO27/1860/47"
"disk46";"disk46";"disk46";"NO27";"1870";"1870";"48";"48";"アンドリュ−「よし！　それにのった。ラスト・コンサ−トで新曲発表か、今のデビッドが歌えば、レコ−ド界はブッチギリだ」";"アンドリュ－「よし！　それにのった。ラスト・コンサ－トで新曲発表か、今のデビッドが歌えば、レコ－ド界はブッチギリだ」";"Andrew: Oh, I like that. Ending our tour with a new song... If David sings it with that energy, we'd be topping all charts!";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/1870/48";"disk46/NO27/1870/48"
"disk46";"disk46";"disk46";"NO27";"1880";"1880";"49";"49";"デビッド「ホテルの中にいては、イライラしてノイロ−ゼになってしまう。スタジオを借りてバンバンやろう」";"デビッド「ホテルの中にいては、イライラしてノイロ－ゼになってしまう。スタジオを借りてバンバンやろう」";"David: Yeah, staying cooped up in the hotel would drive us crazy. Let's rent a studio and make some noise.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/1880/49";"disk46/NO27/1880/49"
"disk46";"disk46";"disk46";"NO27";"1890";"1890";"50";"50";"スシャ−ナも大賛成で、興行主にスタジオを予約するよう手配した。";"スシャ－ナも大賛成で、興行主にスタジオを予約するよう手配した。";"Susanna agreed with their plan, and made arrangements with their promoter to rent a studio.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/1890/50";"disk46/NO27/1890/50"
"disk46";"disk46";"disk46";"NO27";"1910";"1910";"51";"51";"深夜のスタジオは、メンバ−にとって最高の場所だ。";"深夜のスタジオは、メンバ－にとって最高の場所だ。";"For the band, there was nothing better than being inside a recording studio late at night.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/1910/51";"disk46/NO27/1910/51"
"disk46";"disk46";"disk46";"NO27";"1920";"1920";"52";"52";"マ−チンを中心に新曲の練習は進んでいたが・・・";"マ－チンを中心に新曲の練習は進んでいたが・・・";"They all started practicing, Martin first and foremost, but...";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/1920/52";"disk46/NO27/1920/52"
"disk46";"disk46";"disk46";"NO27";"1940";"1940";"53";"53";"マ−チンが話す。";"マ－チンが話す。";"Martin spoke.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/1940/53";"disk46/NO27/1940/53"
"disk46";"disk46";"disk46";"NO27";"1940";"1940";"54";"54";"アンドリュ−が話す。";"アンドリュ－が話す。";"Andrew spoke.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/1940/54";"disk46/NO27/1940/54"
"disk46";"disk46";"disk46";"NO27";"1970";"1970";"55";"55";"デビッドが話す。";"デビッドが話す。";"David spoke.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk46/NO27/1970/55";"disk46/NO27/1970/55"
"disk46";"disk46";"disk46";"NO27";"1990";"1990";"56";"56";"アランが話す。";"アランが話す。";"Alan spoke.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk46/NO27/1990/56";"disk46/NO27/1990/56"
"disk46";"disk46";"disk46";"NO27";"2010";"2010";"57";"57";"アンドリュ−「デビッド、コンサ−トの調子はどうしたんだ。ボ−カルとインストルメントのノリがバラバラだぜ」";"アンドリュ－「デビッド、コンサ－トの調子はどうしたんだ。ボ－カルとインストルメントのノリがバラバラだぜ」";"Andrew: David, what's the matter with you? Vocals and instruments are all over the place.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/2010/57";"disk46/NO27/2010/57"
"disk46";"disk46";"disk46";"NO27";"2020";"2020";"58";"58";"マ−チン「デビッド、どうしたんだ。声の張りがなくて集中力がかけたみたいで・・・」";"マ－チン「デビッド、どうしたんだ。声の張りがなくて集中力がかけたみたいで・・・」";"Martin: What's wrong? Your voice is slurred. It's like your head is somewhere else.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/2020/58";"disk46/NO27/2020/58"
"disk46";"disk46";"disk46";"NO27";"2030";"2030";"59";"59";"アラン「デビッドはあのコンサ−トから、ずっと張り切っていたから、そろそろ疲れが回ってきたのと違うかな？」";"アラン「デビッドはあのコンサ－トから、ずっと張り切っていたから、そろそろ疲れが回ってきたのと違うかな？」";"Alan: David's been working hard since that performance. Maybe he's getting tired.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/2030/59";"disk46/NO27/2030/59"
"disk46";"disk46";"disk46";"NO27";"2040";"2040";"60";"60";"アラン「デビッド、疲れているのならホテルに戻って休んだ方がいいよ。無理をしたらコンサ−トに影響してしまうよ」";"アラン「デビッド、疲れているのならホテルに戻って休んだ方がいいよ。無理をしたらコンサ－トに影響してしまうよ」";"Alan: David, I think you should go back and get some rest. If you keep pushing yourself like this, you'll be a mess during the actual concert.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/2040/60";"disk46/NO27/2040/60"
"disk46";"disk46";"disk46";"NO27";"2050";"2050";"61";"61";"マ−チン「そういえばデビッドの顔色が少し・・・俺達はもう少し続けるから、気にしないでホテルで休んでくれよ」";"マ－チン「そういえばデビッドの顔色が少し・・・俺達はもう少し続けるから、気にしないでホテルで休んでくれよ」";"Martin: Now that you mention it, he's looking a bit pale... We'll keep practicing a little more. Why don't you head back to the hotel and get some rest?";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/2050/61";"disk46/NO27/2050/61"
"disk46";"disk46";"disk46";"NO27";"2060";"2060";"62";"62";"デビッドはスタジオにきて、疲れが出始めたのを感じていたが、みんなが張り切っているので、抜ける口実を見いだせないでいた。";"デビッドはスタジオにきて、疲れが出始めたのを感じていたが、みんなが張り切っているので、抜ける口実を見いだせないでいた。";"David was starting to feel tired after entering the studio, but after seeing his friends so full of energy, he decided to keep his condition to himself.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk46/NO27/2060/62";"disk46/NO27/2060/62"
"disk46";"disk46";"disk46";"NO27";"2070";"2070";"63";"63";"デビッド「少し、疲れたかな・・・みんなに悪いが先に帰らせてもらおう。俺の事は心配しないで曲を完成させてくれよな」";"デビッド「少し、疲れたかな・・・みんなに悪いが先に帰らせてもらおう。俺の事は心配しないで曲を完成させてくれよな」";"David: I guess I AM tired... Sorry guys, I'm going to have to leave first. Don't worry about me, you keep working on the song.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk46/NO27/2070/63";"disk46/NO27/2070/63"
"disk46";"disk46";"disk46";"NO27";"2080";"2080";"64";"64";"デビッドは、スタジオからタクシ−でホテルに向かった。";"デビッドは、スタジオからタクシ－でホテルに向かった。";"David left the studio and took a cab back to the hotel.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/2080/64";"disk46/NO27/2080/64"
"disk46";"disk46";"disk46";"NO27";"2090";"2090";"65";"65";"スタジオでの緊張感が消えたデビッドに疲れが一度に襲い、運転手の話しかける声も薄れて聞こえていた。";"スタジオでの緊張感が消えたデビッドに疲れが一度に襲い、運転手の話しかける声も薄れて聞こえていた。";"After leaving the studio, all that tension vanished, leaving him extremely tired, so much that he could barely hear the voice of the driver talking to him.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk46/NO27/2090/65";"disk46/NO27/2090/65"
"disk46";"disk46";"disk46";"NO27";"2100";"2100";"66";"66";"運転手「お客さん、着きましたよ」";"運転手「お客さん、着きましたよ」";"Driver: Sir, we're here.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk46/NO27/2100/66";"disk46/NO27/2100/66"
"disk46";"disk46";"disk46";"NO27";"2110";"2110";"67";"67";"デビッドは運転手に言われるまま、開かれたドアから降りると、タクシ−は、そのまま夜の街に消えた。";"デビッドは運転手に言われるまま、開かれたドアから降りると、タクシ－は、そのまま夜の街に消えた。";"David stepped out of the cab, which then disappeared into the night.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/2110/67";"disk46/NO27/2110/67"
"disk46";"disk46";"disk46";"NO27";"2120";"2120";"68";"68";"ホテルの玄関の明かりは、まだついていたが、深夜のためファンの姿はなかったのでデビッドは安心して中に入った。";"ホテルの玄関の明かりは、まだついていたが、深夜のためファンの姿はなかったのでデビッドは安心して中に入った。";"The lights in front of the hotel were still on, but there were no crazed fans in sight. David sighed in relief, and walked through the door.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk46/NO27/2120/68";"disk46/NO27/2120/68"
"disk46";"disk46";"disk46";"NO27";"2130";"2130";"69";"69";"デビッドは眼をこすった。ホテルの中は暗く、人の気配が無い。";"デビッドは眼をこすった。ホテルの中は暗く、人の気配が無い。";"He rubbed his eyes. It was dark inside, and there were no signs of people.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk46/NO27/2130/69";"disk46/NO27/2130/69"
"disk46";"disk46";"disk46";"NO27";"3000";"3000";"70";"70";"ＣＤ−ＲＯＭよりＤＡＴＡの読み込みを始めます。ＨＩＴ　ＡＮＹ　ＫＥＹ";"ＣＤ－ＲＯＭよりＤＡＴＡの読み込みを始めます。ＨＩＴ　ＡＮＹ　ＫＥＹ";"Press any key to start reading data from CD-ROM.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/3000/70";"disk46/NO27/3000/70"
"disk46";"disk46";"disk46";"NO27";"3010";"3010";"71";"71";"　　　　　　　　ＣＤ−ＲＯＭよりＤＡＴＡを読み込み中";"　　　　　　　　ＣＤ－ＲＯＭよりＤＡＴＡを読み込み中";"Reading data...";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk46/NO27/3010/71";"disk46/NO27/3010/71"
"disk46";"";"disk46";"NO27";"3040";"";"72";"";"NO28";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/3040/72";""
"disk46";"";"disk46";"NO27";"5105";"";"73";"";"▽";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/5105/73";""
"disk46";"";"disk46";"NO27";"5430";"";"74";"";"";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/5430/74";""
"disk46";"";"disk46";"NO27";"5435";"";"75";"";"8";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/5435/75";""
"disk46";"";"disk46";"NO27";"5436";"";"76";"";"2";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/5436/76";""
"disk46";"";"disk46";"NO27";"6100";"";"77";"";"Mﾍﾔ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6100/77";""
"disk46";"";"disk46";"NO27";"6110";"";"78";"";"ｽｲｼ2";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6110/78";""
"disk46";"";"disk46";"NO27";"6120";"";"79";"";"ｶﾝｷｬ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6120/79";""
"disk46";"";"disk46";"NO27";"6130";"";"80";"";"ﾖﾛｺﾌ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6130/80";""
"disk46";"";"disk46";"NO27";"6140";"";"81";"";"ｱﾚﾙ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6140/81";""
"disk46";"";"disk46";"NO27";"6150";"";"82";"";"ﾋｶｴ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6150/82";""
"disk46";"";"disk46";"NO27";"6160";"";"83";"";"ﾋｺｰｷ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6160/83";""
"disk46";"";"disk46";"NO27";"6180";"";"84";"";"ﾎﾃﾙ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6180/84";""
"disk46";"";"disk46";"NO27";"6190";"";"85";"";"ﾍｯﾄ1";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6190/85";""
"disk46";"";"disk46";"NO27";"6200";"";"86";"";"ﾛﾋﾞｰ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6200/86";""
"disk46";"";"disk46";"NO27";"6210";"";"87";"";"ｽﾀｼｵ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6210/87";""
"disk46";"";"disk46";"NO27";"6220";"";"88";"";"ﾀｸｼｰ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6220/88";""
"disk46";"";"disk46";"NO27";"6240";"";"89";"";"Hﾖﾙ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6240/89";""
"disk46";"";"disk46";"NO27";"6245";"";"90";"";"Hﾖﾙ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6245/90";""
"disk46";"";"disk46";"NO27";"6250";"";"91";"";"ﾍﾞｯﾄ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6250/91";""
"disk46";"";"disk46";"NO27";"6300";"";"92";"";"davL";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6300/92";""
"disk46";"";"disk46";"NO27";"6305";"";"93";"";"davR";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6305/93";""
"disk46";"";"disk46";"NO27";"6310";"";"94";"";"marL";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6310/94";""
"disk46";"";"disk46";"NO27";"6315";"";"95";"";"marR";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6315/95";""
"disk46";"";"disk46";"NO27";"6320";"";"96";"";"alnR";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6320/96";""
"disk46";"";"disk46";"NO27";"6330";"";"97";"";"andL";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6330/97";""
"disk46";"";"disk46";"NO27";"6340";"";"98";"";"linR";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6340/98";""
"disk46";"";"disk46";"NO27";"6350";"";"99";"";"ｸﾗｰｸ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6350/99";""
"disk46";"";"disk46";"NO27";"6360";"";"100";"";"ｳｲﾝｽ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/6360/100";""
"disk46";"";"disk46";"NO27";"9000";"";"101";"";"21:42";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9000/101";""
"disk46";"";"disk46";"NO27";"9000";"";"102";"";"25:41";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9000/102";""
"disk46";"";"disk46";"NO27";"9010";"";"103";"";"19:22";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9010/103";""
"disk46";"";"disk46";"NO27";"9010";"";"104";"";"21:41";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9010/104";""
"disk46";"";"disk46";"NO27";"9020";"";"105";"";"27:06";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9020/105";""
"disk46";"";"disk46";"NO27";"9020";"";"106";"";"28:35";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9020/106";""
"disk46";"";"disk46";"NO27";"9030";"";"107";"";"12:45";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9030/107";""
"disk46";"";"disk46";"NO27";"9030";"";"108";"";"15:19";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9030/108";""
"disk46";"";"disk46";"NO27";"9040";"";"109";"";"25:42";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9040/109";""
"disk46";"";"disk46";"NO27";"9040";"";"110";"";"27:05";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9040/110";""
"disk46";"";"disk46";"NO27";"9500";"";"111";"";"Pﾄﾘ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9500/111";""
"disk46";"";"disk46";"NO27";"9510";"";"112";"";"Pﾋｺｷ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9510/112";""
"disk46";"";"disk46";"NO27";"9520";"";"113";"";"Pｲｸｻ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9520/113";""
"disk46";"";"disk46";"NO27";"9530";"";"114";"";"Pﾊﾞｽ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9530/114";""
"disk46";"";"disk46";"NO27";"9540";"";"115";"";"Pｶﾝｾ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9540/115";""
"disk46";"";"disk46";"NO27";"9550";"";"116";"";"Pｽﾀﾄ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9550/116";""
"disk46";"";"disk46";"NO27";"9998";"";"117";"";"ャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9998/117";""
"disk46";"";"disk46";"NO27";"9999";"";"118";"";"                                                                                ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/9999/118";""
"disk46";"disk46";"disk46";"NO27";"10000";"10000";"119";"119";"ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ";"ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ";"";"same_disk";"matched_empty";"source_sequence_alignment";"exact_source_and_coordinates";"disk46/NO27/10000/119";"disk46/NO27/10000/119"
"disk46";"";"disk46";"NO27";"10010";"";"120";"";"";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/10010/120";""
"disk46";"";"disk46";"NO27";"10015";"";"121";"";"N";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/10015/121";""
"disk46";"";"disk46";"NO27";"10015";"";"122";"";"n";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/10015/122";""
"disk46";"";"disk46";"NO27";"10020";"";"123";"";"Y";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/10020/123";""
"disk46";"";"disk46";"NO27";"10020";"";"124";"";"y";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/10020/124";""
"disk46";"disk46";"disk46";"NO27";"10040";"10040";"125";"125";"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。";"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。";"";"same_disk";"matched_empty";"source_sequence_alignment";"exact_source_and_coordinates";"disk46/NO27/10040/125";"disk46/NO27/10040/125"
"disk46";"";"disk46";"NO27";"10049";"";"126";"";"A:";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/10049/126";""
"disk46";"disk46";"disk46";"NO27";"10070";"10070";"127";"127";"ドライブ１のディスクが違います。";"ドライブ１のディスクが違います。";"Incorrect disk in Drive 1.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk46/NO27/10070/127";"disk46/NO27/10070/127"
"disk46";"disk46";"disk46";"NO27";"10110";"10110";"128";"128";"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。";"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。";"";"same_disk";"matched_empty";"source_sequence_alignment";"exact_source_and_coordinates";"disk46/NO27/10110/128";"disk46/NO27/10110/128"
"disk46";"";"disk46";"NO27";"10120";"";"129";"";"A:";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk46/NO27/10120/129";""
"disk46";"disk46";"disk46";"NO27";"10150";"10150";"130";"130";"ドライブ１のディスクが違います。";"ドライブ１のディスクが違います。";"Incorrect disk in Drive 1.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk46/NO27/10150/130";"disk46/NO27/10150/130"
"disk47";"disk47";"disk47";"NO28";"1000";"1000";"0";"0";"「むっ！・・・」ここはホテルと違う。石で造られた建物のようだが、爆撃にあったような崩れ方をしている。";"「むっ！・・・」ここはホテルと違う。石で造られた建物のようだが、爆撃にあったような崩れ方をしている。";"""Urgh...!""
That wasn't the hotel. Though it was a solid stone building, it was crumbling apart, as if it had been bombed.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/1000/0";"disk47/NO28/1000/0"
"disk47";"disk47";"disk47";"NO28";"1010";"1010";"1";"1";"デビッドは、わけがわからず歩き始めた。";"デビッドは、わけがわからず歩き始めた。";"For reasons unknown even to himself, David began to walk.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/1010/1";"disk47/NO28/1010/1"
"disk47";"disk47";"disk47";"NO28";"2010";"2010";"2";"2";"破壊されたビルのような入口に着いたが、石とレンガで造られた建物は古代の建物のように見える。";"破壊されたビルのような入口に着いたが、石とレンガで造られた建物は古代の建物のように見える。";"As he reached what appeared to be the entrance, he realized that it was some kind of ancient building, made of stone and bricks.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2010/2";"disk47/NO28/2010/2"
"disk47";"disk47";"disk47";"NO28";"2015";"2015";"3";"3";"・・・ここは、どこなのか？　中に入って調べるしかない。・・・・";"・・・ここは、どこなのか？　中に入って調べるしかない。・・・・";"""...Where am I? There's nothing else I can do but go inside...""";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2015/3";"disk47/NO28/2015/3"
"disk47";"disk47";"disk47";"NO28";"2020";"2020";"4";"4";"中は神殿のように石の柱が並んでいるが、天井も石柱も全てが破壊され夜空が見える。";"中は神殿のように石の柱が並んでいるが、天井も石柱も全てが破壊され夜空が見える。";"Inside, there were stone pillars, lined up like in a temple; however, the ceiling and many of the pillars had been destroyed. The night sky was visible.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2020/4";"disk47/NO28/2020/4"
"disk47";"disk47";"disk47";"NO28";"2025";"2025";"5";"5";"・・・俺は何故こんな場所にいるのだ。ホテルに戻った筈なのに・・・";"・・・俺は何故こんな場所にいるのだ。ホテルに戻った筈なのに・・・";"""...How did I get here? This was supposed to be the hotel!""";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2025/5";"disk47/NO28/2025/5"
"disk47";"disk47";"disk47";"NO28";"2026";"2026";"6";"6";"・・・破壊された神殿の奥に道が見える。行くしかない。・・・";"・・・破壊された神殿の奥に道が見える。行くしかない。・・・";"""There seems to be a way further in. I guess I'll have to follow it...""";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2026/6";"disk47/NO28/2026/6"
"disk47";"disk47";"disk47";"NO28";"2030";"2030";"7";"7";"神殿の奥は部屋になっていたようだが、破壊された部屋には、誰もいない。";"神殿の奥は部屋になっていたようだが、破壊された部屋には、誰もいない。";"There was a room in the back of the temple, but it was in ruins. Nobody was inside.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2030/7";"disk47/NO28/2030/7"
